Date,Close,High,Low,Open,Volume
2018-01-02,78.69989776611328,79.0295314163328,78.28785919625679,78.86471459122305,22483800
2018-01-03,79.06615447998047,79.21266142253118,78.7182109701758,78.80061588598394,26061400
2018-01-04,79.76205444335938,80.2656633637008,79.26760395407034,79.2859138303391,21912000
2018-01-05,80.7509536743164,80.95239723809331,80.05505963195142,80.26566162658253,23407100
2018-01-08,80.83333587646484,81.10803283820054,80.21069548425334,80.7600824218908,22113000
2018-01-09,80.77842712402344,81.24540932561654,80.44879345064436,81.17215584579088,19484300
2018-01-10,80.41218566894531,80.75097785363633,80.03677372154422,80.44881241749337,18652200
2018-01-11,80.65025329589844,80.69603149064653,79.88110557425044,80.69603149064653,17808900
2018-01-12,82.04202270507812,82.20683955078843,80.9890265789199,81.19047016654768,24271500
2018-01-16,80.89745330810547,83.131635390555,80.58613651869443,82.49983639508031,36599700
2018-01-17,82.53648376464844,82.66467388478401,81.26373401056131,81.56589943052555,25621200
2018-01-18,82.49983978271484,83.02175858732727,82.09695962610064,82.22514971945554,24159700
2018-01-19,82.40827941894531,82.96682498276286,82.096962605453,82.53646951695232,36875000
2018-01-22,83.88245391845703,83.89161234794997,82.17019086668896,82.40826113266152,23601600
2018-01-23,84.14803314208984,84.51429365457815,83.8183993794342,84.14803314208984,23412800
2018-01-24,84.07477569580078,85.54896912463217,83.85502219295871,84.74320162365268,33277500
2018-01-25,84.541748046875,85.37498376436372,84.17548759470802,84.66993815725789,26383200
2018-01-26,86.12581634521484,86.12581634521484,84.77066172550174,85.26511229837129,29172200
2018-01-29,85.99761962890625,87.39855931821482,85.81449290598047,87.11471080192887,31569900
2018-01-30,84.91716003417969,85.75956117079346,84.33114610443617,85.42992746208309,38635100
2018-01-31,86.99567413330078,87.35277611257865,85.62220283274401,85.84195628479893,48756300
2018-02-01,86.3089370727539,87.96625684621124,85.68629648057518,86.79422913995393,47227900
2018-02-02,84.03812408447266,86.04339428891846,83.78174390936897,85.74122894575947,47867800
2018-02-05,80.57697296142578,85.37496348627676,80.57697296142578,82.92102812119992,51031500
2018-02-06,83.62608337402344,83.76343188883662,78.05894519550313,79.56060645623306,67998600
2018-02-07,82.05119323730469,84.02898869166187,81.67577431666412,82.85696072080758,41107600
2018-02-08,77.83918762207031,82.298386000137,77.61027577150557,82.14272761835343,55628700
2018-02-09,80.74179077148438,81.42852634495952,76.75872584249565,79.0203761155408,63499100
2018-02-12,81.61167907714844,82.20685149456543,80.51290460333072,81.25457702386579,35720300
2018-02-13,82.25263977050781,82.40829821275301,80.39387593966535,81.42855539121268,26407700
2018-02-14,83.54054260253906,83.70613365602746,81.33267124756276,81.42466471757812,34960900
2018-02-15,85.24246215820312,85.29765684216474,83.3657656983297,83.90853214035916,27823900
2018-02-16,84.63528442382812,86.01520753943402,84.45129748254143,85.04925855104912,30596900
2018-02-20,85.29765319824219,85.61043241886618,83.72454160466629,84.15691866030133,30911700
2018-02-21,84.1661376953125,85.88644496752158,84.1661376953125,85.53686685076788,26922500
2018-02-22,84.38693237304688,85.30688145497034,84.04654868601958,84.6813157985162,24392800
2018-02-23,86.53038787841797,86.53958933227827,84.96647761750297,86.107212243331,26329200
2018-02-26,87.78150177001953,87.80909910756385,86.70516349388218,86.84315720025525,30199800
2018-02-27,86.65914916992188,88.1678642054883,86.65914916992188,88.07587075573919,25869100
2018-02-28,86.26360321044922,88.04830627991602,86.13481092900862,87.2479482292612,31167300
2018-03-01,85.41725158691406,86.99956477391478,84.48810125851891,86.4659927422698,37135600
2018-03-02,85.60122680664062,85.69322027018512,83.58653696735456,84.24890113471719,32830400
2018-03-05,86.14398956298828,86.72355467594095,84.87446297424151,84.94805353081806,23901600
2018-03-06,85.84962463378906,86.92596308165285,85.50004660470113,86.7879693532633,22175800
2018-03-07,86.34638977050781,86.4199873545871,85.03086278436122,85.70242845644385,26716100
2018-03-08,86.87075805664062,87.4871220156022,86.26358853146529,86.72356289223991,25887800
2018-03-09,88.81185150146484,88.81185150146484,87.39512961079893,87.66191558553328,36937300
2018-03-12,89.02346801757812,89.42824785253735,88.3519091299278,88.77508485799683,26073700
2018-03-13,86.85237121582031,89.45582103477052,86.44759149021354,89.23503528382705,35387800
2018-03-14,86.33719635009766,87.77232129855095,86.01521566311065,87.50553529543241,32132000
2018-03-15,86.64079284667969,87.00877383234258,85.39886316138926,86.04282462230918,27611000
2018-03-16,87.02714538574219,87.74470424685718,86.40157999065319,87.10074296602362,49081300
2018-03-19,85.45403289794922,86.3831830362154,84.73647404571153,86.23598787747358,33344100
2018-03-20,85.6748275756836,86.26359423491014,85.55523676068991,85.60123700726943,23075200
2018-03-21,85.07687377929688,86.52119321075892,84.82848365630595,85.49084795941134,24457100
2018-03-22,82.60220336914062,84.40530216998876,82.48261255218137,83.96372365898506,38604700
2018-03-23,80.20113372802734,83.21856455855394,80.10914025512633,82.33541458513045,44068900
2018-03-26,86.27278900146484,86.47517884088522,83.16336488475187,83.35655327183905,56396800
2018-03-27,82.30782318115234,87.52393137786285,81.42467314403622,87.33994441879172,56569000
2018-03-28,82.23422241210938,83.92693184848972,81.75585212581954,82.62980067561247,52501100
2018-03-29,83.9637222290039,84.90207391691112,81.3234737171022,82.9609814257672,45867500
2018-04-02,81.4338607788086,83.60494040408472,80.50471758883897,83.22776506388908,48515400
2018-04-03,82.52860260009766,82.8413888288893,80.85429613393647,82.4090117877476,37213800
2018-04-04,84.93888854980469,85.33446688050307,80.70712476799972,80.81751415046675,35560000
2018-04-05,84.98485565185547,85.61962248045232,84.08330988523379,85.04005734476695,29771900
2018-04-06,83.0069808959961,85.05846272983517,82.31701931607986,84.16611129682583,38026000
2018-04-09,83.5037612915039,85.71164012733006,83.3657745669206,83.75215143306052,31533900
2018-04-10,85.4448471069336,85.81282805258338,84.30411249220671,84.99407413330529,26812000
2018-04-11,84.50647735595703,85.8220041097717,84.1568994212964,84.64447104707199,24872100
2018-04-12,86.08880615234375,86.62237811456508,85.03086368067098,85.03086368067098,26758900
2018-04-13,85.62884521484375,86.6407876001484,85.0400784808973,86.52119676997754,23346100
2018-04-16,86.63157653808594,87.08235650209282,85.94161494026369,86.53958306210677,20288100
2018-04-17,88.37947082519531,88.81184783471846,87.28472963245811,87.3951260025443,26771000
2018-04-18,88.71986389160156,88.97744843079862,87.87350566740112,88.51747403404606,21043300
2018-04-19,88.4162826538086,89.29943268877997,87.70791812393453,88.71986745232604,23552500
2018-04-20,87.39513397216797,88.41627767796653,86.52118543990717,88.23229072969653,31154400
2018-04-23,87.71713256835938,88.58188684299937,87.0547681893716,88.07591210386882,22331800
2018-04-24,85.66564178466797,88.74746911283324,85.01247892551943,88.53587778333161,34524800
2018-04-25,84.92047119140625,85.83122555371904,83.05297625678179,85.83122555371904,33729300
2018-04-26,86.71437072753906,87.53312454965037,85.64722681366479,86.06120796038577,42529000
2018-04-27,88.14949798583984,90.06299326658552,86.39239934281142,89.7870058058164,48272800
2018-04-30,86.03359985351562,88.68305661739622,85.69322332440437,88.61866048875476,41523600
2018-05-01,87.39513397216797,87.66191996021601,85.36204801358001,85.74842481613834,31408900
2018-05-02,86.0244140625,87.55152541741505,85.73003072789876,87.38593435303609,27471000
2018-05-03,86.53956604003906,87.33072241141606,85.04924675516939,85.51842251462574,31142500
2018-05-04,87.54232788085938,87.73551627934727,85.48163759301762,85.84961850289308,22531300
2018-05-07,88.51747131347656,88.968244243217,87.4871261697035,87.55152230252355,24242000
2018-05-08,88.14027404785156,88.46226167616166,87.4503125905886,88.17707283447702,23484600
2018-05-09,89.17984771728516,89.20744506102379,87.44114487522069,88.32429496812225,27327400
2018-05-10,90.0721664428711,90.10895820868068,89.2810101236059,89.65818538168321,22388100
2018-05-11,89.87901306152344,90.0354097232103,89.27185038089043,89.97101357498174,16778300
2018-05-14,90.18256378173828,90.78973325124286,89.52019963997006,90.0813688701542,19454100
2018-05-15,89.52941131591797,90.01698302633103,88.62785846029713,89.45581373206078,24594000
2018-05-16,89.7603988647461,89.99138290348755,89.27071383046595,89.9544246114001,17384700
2018-05-17,88.86418914794922,90.12074301669676,88.54081286902321,89.4000738667833,17246700
2018-05-18,89.0304946899414,89.55713805318216,88.70711842287673,88.70711842287673,17865800
2018-05-21,90.17613983154297,90.55495692318075,89.4369953622861,89.62177971733249,19422500
2018-05-22,90.0837631225586,90.70279857223878,89.80657949332172,90.25007189028622,15441200
2018-05-23,91.15553283691406,91.22020807757163,88.9935188437979,89.35385333447184,21251200
2018-05-24,90.83216857910156,91.41425291581591,89.44626423313261,91.22022715326914,26649300
2018-05-25,90.87837219238281,91.45121521815086,90.41640405681726,90.82293827181873,18363900
2018-05-29,90.55497741699219,91.35879729733769,89.83430840051433,90.39790292567625,28671000
2018-05-30,91.42349243164062,91.7006761363172,90.4626048999972,90.83217377413341,22158500
2018-05-31,91.32186889648438,92.38439714889398,91.10936747544758,91.73764449911867,34140900
2018-06-01,93.12355041503906,93.18822568094627,91.62677091237519,91.7284044800973,28655600
2018-06-04,93.93658447265625,94.11213459273701,93.17895712941178,93.55777432557065,27281600
2018-06-05,94.41704559326172,94.54639610152738,93.80724429794586,94.24149545386945,23514400
2018-06-06,94.69425201416016,94.79588559534325,94.14913285061107,94.68501772428986,21122900
2018-06-07,93.20668029785156,94.87900959491209,92.74471220290945,94.84205130142787,28232200
2018-06-08,93.89962005615234,94.19527931595881,92.89253312555533,93.40069373352777,22165100
2018-06-11,93.36376953125,93.86268894928409,93.01266921231696,93.32681123193733,23490900
2018-06-12,93.60394287109375,93.73329333192129,93.08654102778362,93.40991717985246,18325200
2018-06-13,93.17896270751953,94.25073206406556,92.91102036838303,93.98278972492905,29492900
2018-06-14,93.70559692382812,94.26919850486617,93.31754545628249,93.91810532695435,25691800
2018-06-15,92.51373291015625,93.80724505228856,92.45829899161777,93.78876942913377,65738600
2018-06-18,93.18820190429688,93.41918594489863,91.85773157472727,92.40285757606563,23586000
2018-06-19,93.18820190429688,93.31755240310798,91.93164815949747,92.07023999367321,28653100
2018-06-20,94.12138366699219,94.7219365605108,93.42843151378717,93.65941556485551,26180800
2018-06-21,93.44691467285156,94.66651027889083,93.20668926662545,94.31541703061757,23198200
2018-06-22,92.77244567871094,93.10505625586957,92.05176945582303,92.77244567871094,38923100
2018-06-25,90.90609741210938,92.49526907069396,89.89901016863132,92.39363550770949,35433300
2018-06-26,91.5436019897461,92.46753820591452,91.23870134663277,91.30337659980161,26897200
2018-06-27,90.12074279785156,92.41210075359811,89.99139228659527,92.00557359639582,31298400
2018-06-28,91.12783813476562,91.57133067692193,89.86204986789882,89.97291771663178,26650700
2018-06-29,91.10934448242188,92.31046429925279,90.85064348779945,91.40500376900086,28053200
2018-07-02,92.40286254882812,92.44905512999027,90.54574878870682,90.63814100010501,19564500
2018-07-03,91.51588439941406,92.97569825358748,91.41425085241116,92.83711346137795,14670300
2018-07-05,92.171875,92.31970112281573,91.49739848913366,91.9316496202166,18977400
2018-07-06,93.46539306640625,93.71485274866468,92.08872299870986,92.29199009858847,19234600
2018-07-09,94.10289764404297,94.472473522405,93.54853735103673,93.91811322939876,18212000
2018-07-10,94.35235595703125,94.71269046785622,94.11213060012362,94.24148108867243,19293100
2018-07-11,94.22301483154297,94.55562537152547,93.40994648092858,93.4561461096039,19644600
2018-07-12,96.26488494873047,96.46815197726785,94.91593936279432,94.95289059609966,24335900
2018-07-13,97.41059875488281,97.56766622501715,96.17252051899801,96.43122858925204,24635200
2018-07-16,96.9301528930664,97.7709311935536,96.56981127963019,97.38287967025181,21786900
2018-07-17,97.89102935791016,98.39919704490751,96.38501601592206,96.6529583373322,25901700
2018-07-18,97.12417602539062,97.9834369746251,96.75460013502897,97.8818034285488,29493900
2018-07-19,96.45892333984375,97.29970146509545,95.98771398885904,96.94860830991279,40171600
2018-07-20,98.18669891357422,99.96989609860739,98.01115582529509,99.85902826370983,56004000
2018-07-23,99.75738525390625,99.91445270449626,98.05733910629182,98.2144136059551,29707000
2018-07-24,99.47097778320312,100.54274014316849,99.10140188184216,100.31175608595214,26316600
2018-07-25,102.39984130859375,102.6955005834059,99.41552455580319,99.748142121101,30702100
2018-07-26,101.2818832397461,102.55691258831274,101.17100836414636,102.31668721571668,31372100
2018-07-27,99.48948669433594,101.79932803934831,98.06662357991915,101.79932803934831,37005300
2018-07-30,97.35515594482422,99.35085438957894,96.79155432197865,99.03671947799867,34668300
2018-07-31,98.01112365722656,98.60244207951772,97.36436428660886,98.38993371725451,27655200
2018-08-01,98.19593048095703,98.35299793081944,97.4013448475583,97.96494644913352,23628700
2018-08-02,99.3878173828125,99.86826110826921,96.86546843921167,97.38287750786564,26104300
2018-08-03,99.82206726074219,99.83130859642424,98.69486397603995,99.60032454788931,18659600
2018-08-06,99.90523529052734,100.17317767872815,99.37859185139472,99.89600100233332,20265900
2018-08-07,100.5981674194336,100.80143450421558,99.94217358613854,100.30250812767986,16080200
2018-08-08,101.16178131103516,101.40200671754648,100.48731177419965,101.013955171772,15487500
2018-08-09,101.32807159423828,101.78080536392807,101.2633963484359,101.36502988456436,13677200
2018-08-10,100.70903015136719,101.34654828601029,100.13618725871159,101.09708160329225,18183700
2018-08-13,99.97915649414062,101.24495189342719,99.87752292672691,100.93080985349152,18472500
2018-08-14,101.2264175415039,101.401967622704,99.82203803911813,100.30248161783462,16788300
2018-08-15,99.853759765625,101.08731834805879,99.07466305841409,100.6235724983047,29982800
2018-08-16,99.8352279663086,100.96676922122043,99.51988411557011,100.44737601943861,21384300
2018-08-17,99.77957153320312,100.07636863207712,98.95410438082854,99.57552220093957,18061500
